world_half_cm,thickness_nm,backing_thickness_um,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,1500.0,50.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.225869775,-3641.774130225,-99.20387170321439,30.53674117
100.0,1500.0,50.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.225869775,-3641.774130225,-99.20387170321439,30.53674117
100.0,1500.0,50.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.225869775,-3641.774130225,-99.20387170321439,30.53674117
50.0,1500.0,50.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.225869775,-3641.774130225,-99.20387170321439,30.53674117
50.0,1500.0,50.0,1.5,1638.6382403,1643.0,-4.361759699999993,-0.26547533171028564,1627.6674426,1632.0,-4.3325574000000415,-0.2654753308823555,22.356011387,-1609.643988613,-98.63014636109068,23.112271998
100.0,1500.0,50.0,1.5,1638.6382403,1643.0,-4.361759699999993,-0.26547533171028564,1627.6674426,1632.0,-4.3325574000000415,-0.2654753308823555,22.356011387,-1609.643988613,-98.63014636109068,23.112271998
100.0,1500.0,50.0,1.8092,1098.5756566,1108.0000001,-9.424343500000077,-0.8505725179737819,1087.6692195,1097.0000001,-9.330780600000026,-0.8505725249908342,18.978229874,-1078.0217702260002,-98.26998816114222,19.519499748
50.0,1500.0,50.0,1.8092,1098.5756566,1108.0000001,-9.424343500000077,-0.8505725179737819,1087.6692195,1097.0000001,-9.330780600000026,-0.8505725249908342,18.978229874,-1078.0217702260002,-98.26998816114222,19.519499748
50.0,1500.0,50.0,1.84014,3041.4076905,1911.0000003,1130.4076902000002,59.15267870342973,2996.8449404,1883.0000002,1113.8449401999999,59.15267870853397,26.895206132,-1856.104794068,-98.5716831583036,27.99999372
100.0,1500.0,50.0,1.84014,3041.4076905,1911.0000003,1130.4076902000002,59.15267870342973,2996.8449404,1883.0000002,1113.8449401999999,59.15267870853397,26.895206132,-1856.104794068,-98.5716831583036,27.99999372
100.0,1500.0,50.0,1.8716,2959.7535357,2901.0,58.75353570000016,2.0252856153050725,2910.7813986,2853.0,57.7813986000001,2.0252856151419594,26.422665062,-2826.577334938,-99.0738638253768,27.487932932
50.0,1500.0,50.0,1.8716,2959.7535357,2901.0,58.75353570000016,2.0252856153050725,2910.7813986,2853.0,57.7813986000001,2.0252856151419594,26.422665062,-2826.577334938,-99.0738638253768,27.487932932
50.0,1500.0,50.0,2.0,3737.4018254,3922.0,-184.59817460000022,-4.7067357113717545,3671.649473,3853.0,-181.35052700000006,-4.706735712431873,36.208731667,-3816.791268333,-99.06024573924215,38.250515628
100.0,1500.0,50.0,2.0,3737.4018254,3922.0,-184.59817460000022,-4.7067357113717545,3671.649473,3853.0,-181.35052700000006,-4.706735712431873,36.208731667,-3816.791268333,-99.06024573924215,38.250515628
100.0,1500.0,50.0,2.281,2886.3298942,2828.0,58.329894200000126,2.0625846605374867,2838.3604794,2781.0,57.360479399999804,2.0625846601941675,32.458212522,-2748.541787478,-98.83285823365696,34.086019267
50.0,1500.0,50.0,2.281,2886.3298942,2828.0,58.329894200000126,2.0625846605374867,2838.3604794,2781.0,57.360479399999804,2.0625846601941675,32.458212522,-2748.541787478,-98.83285823365696,34.086019267
50.0,1500.0,50.0,2.4235,2858.116412,2833.0,25.116411999999855,0.8865659018708031,2810.699726,2786.0,24.699725999999828,0.8865659009332314,36.438502451,-2749.561497549,-98.69208533916007,38.50728778
100.0,1500.0,50.0,2.4235,2858.116412,2833.0,25.116411999999855,0.8865659018708031,2810.699726,2786.0,24.699725999999828,0.8865659009332314,36.438502451,-2749.561497549,-98.69208533916007,38.50728778
100.0,1500.0,50.0,2.5749,2456.7607754,2445.0,11.760775400000057,0.4810133087934583,2418.5779903,2407.0,11.577990299999783,0.48101330702117917,34.537896148,-2372.462103852,-98.56510610103864,36.389051441
50.0,1500.0,50.0,2.5749,2456.7607754,2445.0,11.760775400000057,0.4810133087934583,2418.5779903,2407.0,11.577990299999783,0.48101330702117917,34.537896148,-2372.462103852,-98.56510610103864,36.389051441
50.0,1500.0,50.0,2.69447,2375.8882476,2339.0,36.888247599999886,1.5770948097477504,2337.2889516,2301.0,36.28895160000002,1.577094810951761,35.213149304,-2265.786850696,-98.4696588742286,37.140138051
100.0,1500.0,50.0,2.69447,2375.8882476,2339.0,36.888247599999886,1.5770948097477504,2337.2889516,2301.0,36.28895160000002,1.577094810951761,35.213149304,-2265.786850696,-98.4696588742286,37.140138051
100.0,1500.0,50.0,2.8196,2118.4898485,2104.0,14.48984849999988,0.6886810123574088,2085.2625838,2071.0,14.262583799999902,0.6886810140028924,33.412184068,-2037.587815932,-98.38666421690004,35.140537084
50.0,1500.0,50.0,2.8196,2118.4898485,2104.0,14.48984849999988,0.6886810123574088,2085.2625838,2071.0,14.262583799999902,0.6886810140028924,33.412184068,-2037.587815932,-98.38666421690004,35.140537084
50.0,1500.0,50.0,3.0,1928.1545484,1902.0,26.154548400000067,1.3751076971608867,1898.7557672,1873.0,25.755767200000037,1.375107698878806,33.867536016,-1839.132463984,-98.1918026686599,35.645019324
100.0,1500.0,50.0,3.0,1928.1545484,1902.0,26.154548400000067,1.3751076971608867,1898.7557672,1873.0,25.755767200000037,1.375107698878806,33.867536016,-1839.132463984,-98.1918026686599,35.645019324
100.0,1500.0,50.0,4.0,951.25552243,956.4,-5.144477569999935,-0.5379002059807544,935.44104857,940.5,-5.058951429999979,-0.5379002052099925,25.570559568,-914.929440432,-97.28117388963318,26.566478061
50.0,1500.0,50.0,4.0,951.25552243,956.4,-5.144477569999935,-0.5379002059807544,935.44104857,940.5,-5.058951429999979,-0.5379002052099925,25.570559568,-914.929440432,-97.28117388963318,26.566478061
50.0,1500.0,50.0,5.0,552.65396388,553.4,-0.7460361199999852,-0.1348095627032861,541.56892774,542.3,-0.7310722599999053,-0.13480956297250699,18.277312484,-524.0226875159999,-96.62966762234925,18.778628849
100.0,1500.0,50.0,5.0,552.65396388,553.4,-0.7460361199999852,-0.1348095627032861,541.56892774,542.3,-0.7310722599999053,-0.13480956297250699,18.277312484,-524.0226875159999,-96.62966762234925,18.778628849
100.0,1500.0,50.0,6.0,352.6621914,351.4,1.262191400000006,0.3591893568582829,344.03130112,342.8,1.231301120000012,0.3591893582263745,12.630491039,-330.169508961,-96.31549269574096,12.867197805
50.0,1500.0,50.0,6.0,352.6621914,351.4,1.262191400000006,0.3591893568582829,344.03130112,342.8,1.231301120000012,0.3591893582263745,12.630491039,-330.169508961,-96.31549269574096,12.867197805
50.0,1500.0,50.0,8.0,169.14819482,170.5,-1.3518051800000137,-0.7928476129032339,162.99735137,164.3,-1.3026486300000215,-0.7928476141205242,6.0204668761,-158.27953312390002,-96.33568662440658,6.0735507039
100.0,1500.0,50.0,8.0,169.14819482,170.5,-1.3518051800000137,-0.7928476129032339,162.99735137,164.3,-1.3026486300000215,-0.7928476141205242,6.0204668761,-158.27953312390002,-96.33568662440658,6.0735507039
100.0,1500.0,50.0,10.0,95.240263921,96.91,-1.6697360790000033,-1.722976038592512,90.454172854,92.04,-1.5858271459999997,-1.7229760386788349,3.1625104231,-88.8774895769,-96.56398259115602,3.1770765286
50.0,1500.0,50.0,10.0,95.240263921,96.91,-1.6697360790000033,-1.722976038592512,90.454172854,92.04,-1.5858271459999997,-1.7229760386788349,3.1625104231,-88.8774895769,-96.56398259115602,3.1770765286
100.0,1500.0,50.0,10.0,95.727551591,96.91,-1.1824484090000027,-1.2201510772882083,90.916972949,92.04,-1.1230270510000082,-1.220151076705789,3.1032305872,-88.9367694128,-96.62838919252499,3.1172541237
50.0,1500.0,50.0,10.0,95.727551591,96.91,-1.1824484090000027,-1.2201510772882083,90.916972949,92.04,-1.1230270510000082,-1.220151076705789,3.1032305872,-88.9367694128,-96.62838919252499,3.1172541237
50.0,1500.0,50.0,10.2068,90.934771016,92.010000008,-1.0752289920000067,-1.1686001433610678,86.220513241,87.240000006,-1.0194867649999964,-1.1686001432025221,2.9535589941,-84.2864410119,-96.6144440693525,2.9662587208
100.0,1500.0,50.0,10.2068,90.934771016,92.010000008,-1.0752289920000067,-1.1686001433610678,86.220513241,87.240000006,-1.0194867649999964,-1.1686001432025221,2.9535589941,-84.2864410119,-96.6144440693525,2.9662587208
100.0,1500.0,50.0,10.8548,198.83928789,198.3,0.5392878899999971,0.2719555673222376,168.85797317,168.4,0.4579731700000025,0.2719555641330181,6.6087706079,-161.7912293921,-96.07555189554631,6.6728095268
50.0,1500.0,50.0,10.8548,198.83928789,198.3,0.5392878899999971,0.2719555673222376,168.85797317,168.4,0.4579731700000025,0.2719555641330181,6.6087706079,-161.7912293921,-96.07555189554631,6.6728095268
50.0,1500.0,50.0,11.544,168.4218355,168.9,-0.47816450000001964,-0.28310509177028986,143.99119625,144.4,-0.40880375000000413,-0.2831050900277037,5.5130570457,-138.8869429543,-96.18209345865651,5.5575258601
100.0,1500.0,50.0,11.544,168.4218355,168.9,-0.47816450000001964,-0.28310509177028986,143.99119625,144.4,-0.40880375000000413,-0.2831050900277037,5.5130570457,-138.8869429543,-96.18209345865651,5.5575258601
100.0,1500.0,50.0,11.8186,217.8058856,226.8,-8.9941144,-3.965658906525573,172.57371094,179.7,-7.126289059999976,-3.9656589092932535,6.9314129068,-172.76858709319998,-96.14278636238176,7.0019018676
50.0,1500.0,50.0,11.8186,217.8058856,226.8,-8.9941144,-3.965658906525573,172.57371094,179.7,-7.126289059999976,-3.9656589092932535,6.9314129068,-172.76858709319998,-96.14278636238176,7.0019018676
50.0,1500.0,50.0,12.0998,206.15521138,206.5,-0.34478862000000277,-0.16696785472155098,169.61632161,169.9,-0.2836783900000057,-0.16696785756327587,6.4467387976,-163.4532612024,-96.20556868887581,6.5076566797
100.0,1500.0,50.0,12.0998,206.15521138,206.5,-0.34478862000000277,-0.16696785472155098,169.61632161,169.9,-0.2836783900000057,-0.16696785756327587,6.4467387976,-163.4532612024,-96.20556868887581,6.5076566797
100.0,1500.0,50.0,15.0,138.59467431,138.9,-0.30532569000001786,-0.21981691144709709,116.94237458,117.2,-0.25762541999999655,-0.21981691126279568,11.639044933,-105.56095506700001,-90.06907428924916,11.839653167
50.0,1500.0,50.0,15.0,138.59467431,138.9,-0.30532569000001786,-0.21981691144709709,116.94237458,117.2,-0.25762541999999655,-0.21981691126279568,11.639044933,-105.56095506700001,-90.06907428924916,11.839653167
50.0,1500.0,50.0,20.0,66.045899565,65.73,0.31589956499999516,0.48060180282975073,57.243798847,56.97,0.2737988470000019,0.4806018027031804,5.2278160052,-51.7421839948,-90.82356326979112,5.2677800042
100.0,1500.0,50.0,20.0,66.045899565,65.73,0.31589956499999516,0.48060180282975073,57.243798847,56.97,0.2737988470000019,0.4806018027031804,5.2278160052,-51.7421839948,-90.82356326979112,5.2677800042
100.0,1500.0,50.0,20.0,66.267619648,65.73,0.5376196479999891,0.8179212657842524,57.435969745,56.97,0.46596974500000243,0.8179212655783789,5.2933533247,-51.6766466753,-90.70852496980866,5.3343308529
50.0,1500.0,50.0,20.0,66.267619648,65.73,0.5376196479999891,0.8179212657842524,57.435969745,56.97,0.46596974500000243,0.8179212655783789,5.2933533247,-51.6766466753,-90.70852496980866,5.3343308529
50.0,1500.0,50.0,30.0,22.434981745,22.73,-0.2950182549999987,-1.297924571051468,19.651583218,19.91,-0.2584167820000012,-1.2979245705675597,1.5169278359,-18.3930721641,-92.38107566097439,1.5202684185
100.0,1500.0,50.0,30.0,22.434981745,22.73,-0.2950182549999987,-1.297924571051468,19.651583218,19.91,-0.2584167820000012,-1.2979245705675597,1.5169278359,-18.3930721641,-92.38107566097439,1.5202684185
100.0,1500.0,50.0,30.0,22.741057572,22.73,0.011057571999998572,0.04864747910250142,19.919685713,19.91,0.009685712999999652,0.04864747865394099,1.5111145838,-18.3988854162,-92.41027331089904,1.5144295742
50.0,1500.0,50.0,30.0,22.741057572,22.73,0.011057571999998572,0.04864747910250142,19.919685713,19.91,0.009685712999999652,0.04864747865394099,1.5111145838,-18.3988854162,-92.41027331089904,1.5144295742
50.0,1500.0,50.0,40.0,10.751080178,10.67,0.08108017800000056,0.7598892033739509,9.3102137622,9.24,0.07021376219999986,0.7598892012986999,0.61173146589,-8.628268534110001,-93.37952958993507,0.61227378304
100.0,1500.0,50.0,40.0,10.751080178,10.67,0.08108017800000056,0.7598892033739509,9.3102137622,9.24,0.07021376219999986,0.7598892012986999,0.61173146589,-8.628268534110001,-93.37952958993507,0.61227378304
100.0,1500.0,50.0,40.0,10.622820411,10.67,-0.04717958900000063,-0.4421704686035673,9.1991434486,9.24,-0.040856551400000995,-0.44217046969698043,0.59292758808,-8.64707241192,-93.58303476103896,0.5934370588
50.0,1500.0,50.0,40.0,10.622820411,10.67,-0.04717958900000063,-0.4421704686035673,9.1991434486,9.24,-0.040856551400000995,-0.44217046969698043,0.59292758808,-8.64707241192,-93.58303476103896,0.5934370588
100.0,1500.0,50.0,50.0,5.7610753205,5.949,-0.18792467950000002,-3.1589288872079346,4.8904740912,5.05,-0.15952590880000006,-3.158928887128714,0.28090696477,-4.76909303523,-94.43748584613861,0.28102124711
50.0,1500.0,50.0,50.0,5.7610753205,5.949,-0.18792467950000002,-3.1589288872079346,4.8904740912,5.05,-0.15952590880000006,-3.158928887128714,0.28090696477,-4.76909303523,-94.43748584613861,0.28102124711
100.0,1500.0,50.0,50.0,5.9402503725,5.949,-0.008749627499999413,-0.14707728189610714,5.0425725973,5.05,-0.007427402699999419,-0.1470772811881073,0.28600946494,-4.76399053506,-94.33644623881187,0.28612793789
50.0,1500.0,50.0,50.0,5.9402503725,5.949,-0.008749627499999413,-0.14707728189610714,5.0425725973,5.05,-0.007427402699999419,-0.1470772811881073,0.28600946494,-4.76399053506,-94.33644623881187,0.28612793789
50.0,1500.0,50.0,60.0,3.766575363,3.713,0.053575362999999765,1.4429130891462365,3.1142974318,3.07,0.04429743180000001,1.442913087947883,0.15894191652,-2.91105808348,-94.82273887557004,0.15897849526
100.0,1500.0,50.0,60.0,3.766575363,3.713,0.053575362999999765,1.4429130891462365,3.1142974318,3.07,0.04429743180000001,1.442913087947883,0.15894191652,-2.91105808348,-94.82273887557004,0.15897849526
100.0,1500.0,50.0,60.0,3.759591227,3.713,0.04659122699999996,1.2548135469970363,3.1085227759,3.07,0.038522775900000195,1.2548135472312767,0.15954603944,-2.91045396056,-94.80306060456026,0.15958289681
50.0,1500.0,50.0,60.0,3.759591227,3.713,0.04659122699999996,1.2548135469970363,3.1085227759,3.07,0.038522775900000195,1.2548135472312767,0.15954603944,-2.91045396056,-94.80306060456026,0.15958289681
100.0,1500.0,50.0,69.525,2.5064812141,2.5520000001,-0.045518786000000144,-1.7836514889583266,2.012452981,2.049,-0.0365470189999999,-1.7836514885309862,0.097481270327,-1.9515187296729999,-95.242495347633,0.097495027926
50.0,1500.0,50.0,69.525,2.5064812141,2.5520000001,-0.045518786000000144,-1.7836514889583266,2.012452981,2.049,-0.0365470189999999,-1.7836514885309862,0.097481270327,-1.9515187296729999,-95.242495347633,0.097495027926
50.0,1500.0,50.0,80.0,7.8554894549,7.81,0.045489454900000226,0.5824514071702974,2.895768776,2.879,0.016768776000000152,0.5824514067384561,0.1021027582,-2.7768972418,-96.45353392844737,0.10211785133
100.0,1500.0,50.0,80.0,7.8554894549,7.81,0.045489454900000226,0.5824514071702974,2.895768776,2.879,0.016768776000000152,0.5824514067384561,0.1021027582,-2.7768972418,-96.45353392844737,0.10211785133
50.0,1500.0,50.0,80.0,7.8908281262,7.81,0.08082812620000013,1.034931193341871,2.9087956691,2.879,0.029795669099999866,1.0349311948593214,0.10802127029,-2.77097872971,-96.24795865613059,0.10803816411
100.0,1500.0,50.0,80.0,7.8908281262,7.81,0.08082812620000013,1.034931193341871,2.9087956691,2.879,0.029795669099999866,1.0349311948593214,0.10802127029,-2.77097872971,-96.24795865613059,0.10803816411
50.0,1500.0,50.0,100.0,4.3992250611,4.438,-0.03877493889999961,-0.87370299459215,2.0816522371,2.1,-0.018347762899999953,-0.8737029952380929,0.049014337997,-2.0509856620030003,-97.66598390490478,0.049017815807
100.0,1500.0,50.0,100.0,4.3992250611,4.438,-0.03877493889999961,-0.87370299459215,2.0816522371,2.1,-0.018347762899999953,-0.8737029952380929,0.049014337997,-2.0509856620030003,-97.66598390490478,0.049017815807
100.0,1500.0,50.0,100.0,4.465703053,4.438,0.027703053000000644,0.6242238170347149,2.1131087001,2.1,0.013108700100000092,0.6242238142857187,0.050200819689,-2.049799180311,-97.60948477671428,0.05020446792
50.0,1500.0,50.0,100.0,4.465703053,4.438,0.027703053000000644,0.6242238170347149,2.1131087001,2.1,0.013108700100000092,0.6242238142857187,0.050200819689,-2.049799180311,-97.60948477671428,0.05020446792
50.0,1500.0,50.0,150.0,1.6082285099,1.581,0.02722850990000003,1.7222333902593316,0.95395110474,0.9378,0.016151104740000033,1.722233390914911,0.012268400806,-0.925531599194,-98.69178920814673,0.01226861868
100.0,1500.0,50.0,150.0,1.6082285099,1.581,0.02722850990000003,1.7222333902593316,0.95395110474,0.9378,0.016151104740000033,1.722233390914911,0.012268400806,-0.925531599194,-98.69178920814673,0.01226861868
100.0,1500.0,50.0,150.0,1.6099636899,1.581,0.02896368990000009,1.8319854459203093,0.9549803595,0.9378,0.017180359500000075,1.8319854446577175,0.01039435072,-0.92740564928,-98.89162393687354,0.010394507114
50.0,1500.0,50.0,150.0,1.6099636899,1.581,0.02896368990000009,1.8319854459203093,0.9549803595,0.9378,0.017180359500000075,1.8319854446577175,0.01039435072,-0.92740564928,-98.89162393687354,0.010394507114
100.0,1500.0,50.0,200.0,0.77461573498,0.7844,-0.00978426501999996,-1.247356580826104,0.48517173712,0.4913,-0.006128262880000013,-1.247356580500715,0.0038709430915,-0.4874290569085,-99.21210195572971,0.0038709647813
50.0,1500.0,50.0,200.0,0.77461573498,0.7844,-0.00978426501999996,-1.247356580826104,0.48517173712,0.4913,-0.006128262880000013,-1.247356580500715,0.0038709430915,-0.4874290569085,-99.21210195572971,0.0038709647813
50.0,1500.0,50.0,200.0,0.83520580862,0.7844,0.05080580862000006,6.477028125956153,0.52312163918,0.4913,0.03182163917999997,6.477028125381635,0.0045395812608,-0.4867604187392,-99.07600625670669,0.0045396110909
100.0,1500.0,50.0,200.0,0.83520580862,0.7844,0.05080580862000006,6.477028125956153,0.52312163918,0.4913,0.03182163917999997,6.477028125381635,0.0045395812608,-0.4867604187392,-99.07600625670669,0.0045396110909
50.0,1500.0,50.0,300.0,0.33176549054,0.3238,0.007965490540000009,2.460003255095741,0.20215358642,0.1973,0.00485358642,2.4600032539280283,0.0012051685665,-0.1960948314335,-99.38916950506844,0.0012051706689
100.0,1500.0,50.0,300.0,0.33176549054,0.3238,0.007965490540000009,2.460003255095741,0.20215358642,0.1973,0.00485358642,2.4600032539280283,0.0012051685665,-0.1960948314335,-99.38916950506844,0.0012051706689
50.0,1500.0,50.0,300.0,0.31793556468,0.3238,-0.005864435319999972,-1.8111288820259337,0.19372664271,0.1973,-0.0035733572899999955,-1.811128884946779,0.00085618497409,-0.19644381502591,-99.56604917684237,0.00085618603518
100.0,1500.0,50.0,300.0,0.31793556468,0.3238,-0.005864435319999972,-1.8111288820259337,0.19372664271,0.1973,-0.0035733572899999955,-1.811128884946779,0.00085618497409,-0.19644381502591,-99.56604917684237,0.00085618603518
100.0,1500.0,50.0,400.0,0.19521923062,0.1925,0.002719230619999985,1.4125873350649272,0.11155384607,0.11,0.0015538460700000034,1.4125873363636394,0.00046172111399,-0.10953827888601,-99.58025353273636,0.00046172142259
50.0,1500.0,50.0,400.0,0.19521923062,0.1925,0.002719230619999985,1.4125873350649272,0.11155384607,0.11,0.0015538460700000034,1.4125873363636394,0.00046172111399,-0.10953827888601,-99.58025353273636,0.00046172142259
50.0,1500.0,50.0,500.0,0.13128574034,0.1378,-0.006514259659999994,-4.727329216255438,0.070882867065,0.0744,-0.0035171329350000002,-4.727329213709678,0.00031073043178,-0.07408926956822,-99.58235157018818,0.00031073057155
100.0,1500.0,50.0,500.0,0.13128574034,0.1378,-0.006514259659999994,-4.727329216255438,0.070882867065,0.0744,-0.0035171329350000002,-4.727329213709678,0.00031073043178,-0.07408926956822,-99.58235157018818,0.00031073057155
50.0,1500.0,50.0,500.0,0.13646909604,0.1378,-0.0013309039600000183,-0.9658229027576329,0.073681427763,0.0744,-0.0007185722369999897,-0.9658228991935346,9.7550466321e-05,-0.074302449533679,-99.86888378182661,9.7550480078e-05
100.0,1500.0,50.0,500.0,0.13646909604,0.1378,-0.0013309039600000183,-0.9658229027576329,0.073681427763,0.0744,-0.0007185722369999897,-0.9658228991935346,9.7550466321e-05,-0.074302449533679,-99.86888378182661,9.7550480078e-05
100.0,1500.0,50.0,600.0,0.10191486047,0.1093,-0.007385139530000001,-6.7567607776761225,0.052896889611,0.05673,-0.0038331103889999996,-6.7567607773664715,0.00012771315486,-0.05660228684514,-99.77487545415123,0.00012771317846
50.0,1500.0,50.0,600.0,0.10191486047,0.1093,-0.007385139530000001,-6.7567607776761225,0.052896889611,0.05673,-0.0038331103889999996,-6.7567607773664715,0.00012771315486,-0.05660228684514,-99.77487545415123,0.00012771317846
50.0,1500.0,50.0,800.0,0.070819003583,0.08066,-0.009840996416999995,-12.200590648400688,0.035365602087,0.04028,-0.004914397913000003,-12.200590647964257,1.7253130397e-05,-0.040262746869603,-99.95716700497269,1.7253130846e-05
100.0,1500.0,50.0,800.0,0.070819003583,0.08066,-0.009840996416999995,-12.200590648400688,0.035365602087,0.04028,-0.004914397913000003,-12.200590647964257,1.7253130397e-05,-0.040262746869603,-99.95716700497269,1.7253130846e-05
100.0,1500.0,50.0,1000.0,0.065636632914,0.06618,-0.0005433670860000017,-0.8210442520398937,0.032491025903,0.03276,-0.0002689740969999965,-0.8210442521367416,4.3504697755e-05,-0.032716495302245,-99.86720177730464,4.3504700492e-05
50.0,1500.0,50.0,1000.0,0.065636632914,0.06618,-0.0005433670860000017,-0.8210442520398937,0.032491025903,0.03276,-0.0002689740969999965,-0.8210442521367416,4.3504697755e-05,-0.032716495302245,-99.86720177730464,4.3504700492e-05
50.0,1500.0,50.0,1000.0,0.069091538054,0.06618,0.002911538054000004,4.399422867935939,0.034201250932,0.03276,0.001441250932000003,4.399422869352879,8.7148031088e-05,-0.032672851968911995,-99.73398036908424,8.7148042099e-05
100.0,1500.0,50.0,1000.0,0.069091538054,0.06618,0.002911538054000004,4.399422867935939,0.034201250932,0.03276,0.001441250932000003,4.399422869352879,8.7148031088e-05,-0.032672851968911995,-99.73398036908424,8.7148042099e-05
50.0,1500.0,50.0,1250.0,0.060454339995,0.05577,0.004684339995000002,8.399390344271117,0.029929071674,0.02761,0.0023190716740000006,8.399390344078235,2.5655696028e-05,-0.027584344303972,-99.90707824691054,2.5655696981e-05
100.0,1500.0,50.0,1250.0,0.060454339995,0.05577,0.004684339995000002,8.399390344271117,0.029929071674,0.02761,0.0023190716740000006,8.399390344078235,2.5655696028e-05,-0.027584344303972,-99.90707824691054,2.5655696981e-05
100.0,1500.0,50.0,1500.0,0.050089987398,0.05,8.998739799999378e-05,0.17997479599998756,0.024884705739,0.02484,4.4705738999999134e-05,0.17997479468598684,1.7924455959e-05,-0.024822075544041002,-99.92784035443238,1.7924456436e-05
50.0,1500.0,50.0,1500.0,0.050089987398,0.05,8.998739799999378e-05,0.17997479599998756,0.024884705739,0.02484,4.4705738999999134e-05,0.17997479468598684,1.7924455959e-05,-0.024822075544041002,-99.92784035443238,1.7924456436e-05
50.0,1500.0,50.0,1500.0,0.044907927714,0.05,-0.0050920722860000045,-10.184144572000008,0.022310258488,0.02484,-0.002529741512,-10.18414457326892,6.7291145653e-05,-0.024772708854347,-99.7291016680636,6.729115219e-05
100.0,1500.0,50.0,1500.0,0.044907927714,0.05,-0.0050920722860000045,-10.184144572000008,0.022310258488,0.02484,-0.002529741512,-10.18414457326892,6.7291145653e-05,-0.024772708854347,-99.7291016680636,6.729115219e-05
100.0,1500.0,50.0,2000.0,0.037998635732,0.04433,-0.006331364268000003,-14.28234664561246,0.019337902597,0.02256,-0.0032220974030000016,-14.282346644503551,4.8599481865e-06,-0.0225551400518135,-99.97845767647827,4.8599482102e-06
