world_half_cm,thickness_nm,backing_thickness_um,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,1000.0,50.0,1.0,3778.9729325,3683.0,95.97293249999984,2.6058357996198707,3766.6602322,3671.0,95.66023219999988,2.6058357995096673,43.820397409,-3627.179602591,-98.80630897823481,45.785003524
100.0,1000.0,50.0,1.0,3778.9729325,3683.0,95.97293249999984,2.6058357996198707,3766.6602322,3671.0,95.66023219999988,2.6058357995096673,43.820397409,-3627.179602591,-98.80630897823481,45.785003524
100.0,1000.0,50.0,1.0,3778.9729325,3683.0,95.97293249999984,2.6058357996198707,3766.6602322,3671.0,95.66023219999988,2.6058357995096673,43.820397409,-3627.179602591,-98.80630897823481,45.785003524
50.0,1000.0,50.0,1.0,3778.9729325,3683.0,95.97293249999984,2.6058357996198707,3766.6602322,3671.0,95.66023219999988,2.6058357995096673,43.820397409,-3627.179602591,-98.80630897823481,45.785003524
50.0,1000.0,50.0,1.5,1634.0277003,1643.0,-8.972299699999894,-0.5460924954351731,1623.0877705,1632.0,-8.912229499999967,-0.546092493872547,32.495406529,-1599.504593471,-98.00885989405637,33.559114658
100.0,1000.0,50.0,1.5,1634.0277003,1643.0,-8.972299699999894,-0.5460924954351731,1623.0877705,1632.0,-8.912229499999967,-0.546092493872547,32.495406529,-1599.504593471,-98.00885989405637,33.559114658
100.0,1000.0,50.0,1.8092,1101.1576181,1108.0000001,-6.842382000000043,-0.617543501749323,1090.2255478,1097.0000001,-6.774452300000121,-0.6175435095152759,26.20020398,-1070.79979612,-97.61164959183121,26.88584252
50.0,1000.0,50.0,1.8092,1101.1576181,1108.0000001,-6.842382000000043,-0.617543501749323,1090.2255478,1097.0000001,-6.774452300000121,-0.6175435095152759,26.20020398,-1070.79979612,-97.61164959183121,26.88584252
50.0,1000.0,50.0,1.84014,3079.1058979,1911.0000003,1168.1058976,61.12537401447534,3033.9907932,1883.0000002,1150.9907930000002,61.125374024309586,40.210283518,-1842.7897166819998,-97.86456274488958,41.856294898
100.0,1000.0,50.0,1.84014,3079.1058979,1911.0000003,1168.1058976,61.12537401447534,3033.9907932,1883.0000002,1150.9907930000002,61.125374024309586,40.210283518,-1842.7897166819998,-97.86456274488958,41.856294898
100.0,1000.0,50.0,1.8716,2976.4789996,2901.0,75.47899959999995,2.601826942433642,2927.2301226,2853.0,74.23012259999996,2.60182694006309,39.489595378,-2813.510404622,-98.61585715464423,41.075560001
50.0,1000.0,50.0,1.8716,2976.4789996,2901.0,75.47899959999995,2.601826942433642,2927.2301226,2853.0,74.23012259999996,2.60182694006309,39.489595378,-2813.510404622,-98.61585715464423,41.075560001
50.0,1000.0,50.0,2.0,3874.9662315,3922.0,-47.03376849999995,-1.1992291815400293,3806.7936996,3853.0,-46.206300400000146,-1.1992291824552335,54.272792306,-3798.727207694,-98.5914146819102,57.330750502
100.0,1000.0,50.0,2.0,3874.9662315,3922.0,-47.03376849999995,-1.1992291815400293,3806.7936996,3853.0,-46.206300400000146,-1.1992291824552335,54.272792306,-3798.727207694,-98.5914146819102,57.330750502
100.0,1000.0,50.0,2.281,2858.2763608,2828.0,30.27636080000002,1.0705926732673274,2810.7731822,2781.0,29.773182200000065,1.0705926717008294,48.583970852,-2732.416029148,-98.25300356519236,51.014975103
50.0,1000.0,50.0,2.281,2858.2763608,2828.0,30.27636080000002,1.0705926732673274,2810.7731822,2781.0,29.773182200000065,1.0705926717008294,48.583970852,-2732.416029148,-98.25300356519236,51.014975103
50.0,1000.0,50.0,2.4235,2846.1743238,2833.0,13.174323799999911,0.4650308436286591,2798.9557593,2786.0,12.955759299999954,0.46503084350322876,54.646295823,-2731.353704177,-98.03853927412061,57.748122751
100.0,1000.0,50.0,2.4235,2846.1743238,2833.0,13.174323799999911,0.4650308436286591,2798.9557593,2786.0,12.955759299999954,0.46503084350322876,54.646295823,-2731.353704177,-98.03853927412061,57.748122751
100.0,1000.0,50.0,2.5749,2449.6906484,2445.0,4.6906484000001,0.19184656032720246,2411.6177467,2407.0,4.617746700000225,0.19184656003324574,51.380368562,-2355.619631438,-97.86537729281262,54.1099386
50.0,1000.0,50.0,2.5749,2449.6906484,2445.0,4.6906484000001,0.19184656032720246,2411.6177467,2407.0,4.617746700000225,0.19184656003324574,51.380368562,-2355.619631438,-97.86537729281262,54.1099386
50.0,1000.0,50.0,2.69447,2361.0654537,2339.0,22.065453700000035,0.9433712569474149,2322.7069727,2301.0,21.706972699999824,0.9433712603215917,51.94494904,-2249.05505096,-97.74250547414167,54.737047506
100.0,1000.0,50.0,2.69447,2361.0654537,2339.0,22.065453700000035,0.9433712569474149,2322.7069727,2301.0,21.706972699999824,0.9433712603215917,51.94494904,-2249.05505096,-97.74250547414167,54.737047506
100.0,1000.0,50.0,2.8196,2112.3822014,2104.0,8.382201400000213,0.39839360266160706,2079.2507315,2071.0,8.250731499999802,0.3983936021245679,49.392594005,-2021.607405995,-97.61503650386287,51.908034928
50.0,1000.0,50.0,2.8196,2112.3822014,2104.0,8.382201400000213,0.39839360266160706,2079.2507315,2071.0,8.250731499999802,0.3983936021245679,49.392594005,-2021.607405995,-97.61503650386287,51.908034928
50.0,1000.0,50.0,3.0,1905.3607349,1902.0,3.3607348999998976,0.17669478969505245,1876.3094934,1873.0,3.309493400000065,0.17669478910838574,49.686940155,-1823.313059845,-97.34720020528563,52.233499307
100.0,1000.0,50.0,3.0,1905.3607349,1902.0,3.3607348999998976,0.17669478969505245,1876.3094934,1873.0,3.309493400000065,0.17669478910838574,49.686940155,-1823.313059845,-97.34720020528563,52.233499307
100.0,1000.0,50.0,4.0,957.66739647,956.4,1.2673964699999942,0.13251740589711358,941.7463262,940.5,1.2463261999999986,0.13251740563530023,34.311269203,-906.188730797,-96.35180550738967,35.500112568
