world_half_cm,thickness_nm,backing_thickness_um,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,100.0,50.0,2.0,3803.1110133,3922.0,-118.8889866999998,-3.0313357139214636,3736.202635,3853.0,-116.7973649999999,-3.0313357124318685,283.53462772,-3569.46537228,-92.64119834622372,291.58760937
100.0,100.0,50.0,2.0,3803.1110133,3922.0,-118.8889866999998,-3.0313357139214636,3736.202635,3853.0,-116.7973649999999,-3.0313357124318685,283.53462772,-3569.46537228,-92.64119834622372,291.58760937
100.0,100.0,50.0,2.281,2839.7355434,2828.0,11.735543400000097,0.4149767821782212,2792.5405044,2781.0,11.540504399999918,0.41497678532901544,204.09334841,-2576.90665159,-92.66115252031642,208.2217438
50.0,100.0,50.0,2.281,2839.7355434,2828.0,11.735543400000097,0.4149767821782212,2792.5405044,2781.0,11.540504399999918,0.41497678532901544,204.09334841,-2576.90665159,-92.66115252031642,208.2217438
50.0,100.0,50.0,2.4235,2814.8328032,2833.0,-18.167196800000056,-0.6412706247793878,2768.1342004,2786.0,-17.865799600000173,-0.6412706245513343,227.29273446,-2558.70726554,-91.84161039267768,232.42888526
100.0,100.0,50.0,2.4235,2814.8328032,2833.0,-18.167196800000056,-0.6412706247793878,2768.1342004,2786.0,-17.865799600000173,-0.6412706245513343,227.29273446,-2558.70726554,-91.84161039267768,232.42888526
100.0,100.0,50.0,2.5749,2444.2961232,2445.0,-0.7038768000002165,-0.028788417177922965,2406.3070628,2407.0,-0.6929371999999603,-0.028788417116741183,194.96054487,-2212.03945513,-91.9002681815538,198.72315957
50.0,100.0,50.0,2.5749,2444.2961232,2445.0,-0.7038768000002165,-0.028788417177922965,2406.3070628,2407.0,-0.6929371999999603,-0.028788417116741183,194.96054487,-2212.03945513,-91.9002681815538,198.72315957
50.0,100.0,50.0,2.69447,2331.0630382,2339.0,-7.936961800000063,-0.3393314151346756,2293.1919841,2301.0,-7.8080159000001,-0.3393314167753194,187.39018273,-2113.60981727,-91.85614155888744,190.86277249
100.0,100.0,50.0,2.69447,2331.0630382,2339.0,-7.936961800000063,-0.3393314151346756,2293.1919841,2301.0,-7.8080159000001,-0.3393314167753194,187.39018273,-2113.60981727,-91.85614155888744,190.86277249
100.0,100.0,50.0,2.8196,2109.1522771,2104.0,5.152277099999992,0.24488009030418212,2076.0714666,2071.0,5.071466599999894,0.24488008691452892,168.83403233,-1902.16596767,-91.84770486093676,171.64601246
50.0,100.0,50.0,2.8196,2109.1522771,2104.0,5.152277099999992,0.24488009030418212,2076.0714666,2071.0,5.071466599999894,0.24488008691452892,168.83403233,-1902.16596767,-91.84770486093676,171.64601246
50.0,100.0,50.0,3.0,1893.070323,1902.0,-8.929677000000083,-0.46948880126183407,1864.2064747,1873.0,-8.793525300000056,-0.46948880405766447,156.09048454,-1716.90951546,-91.66628486171916,158.48994654
100.0,100.0,50.0,3.0,1893.070323,1902.0,-8.929677000000083,-0.46948880126183407,1864.2064747,1873.0,-8.793525300000056,-0.46948880405766447,156.09048454,-1716.90951546,-91.66628486171916,158.48994654
100.0,100.0,50.0,4.0,954.99243251,956.4,-1.4075674900000195,-0.14717351421999367,939.1158331,940.5,-1.3841668999999683,-0.14717351408824755,68.645095725,-871.854904275,-92.70121257575758,69.103874715
50.0,100.0,50.0,4.0,954.99243251,956.4,-1.4075674900000195,-0.14717351421999367,939.1158331,940.5,-1.3841668999999683,-0.14717351408824755,68.645095725,-871.854904275,-92.70121257575758,69.103874715
50.0,100.0,50.0,5.0,553.80257843,553.4,0.4025784300000623,0.0727463733285259,542.69450358,542.3,0.3945035799999914,0.072746372856351,34.577331088,-507.72266891199996,-93.62394779863544,34.693221578
100.0,100.0,50.0,5.0,553.80257843,553.4,0.4025784300000623,0.0727463733285259,542.69450358,542.3,0.3945035799999914,0.072746372856351,34.577331088,-507.72266891199996,-93.62394779863544,34.693221578
100.0,100.0,50.0,6.0,349.17401247,351.4,-2.2259875299999976,-0.6334625867956738,340.62849025,342.8,-2.1715097499999843,-0.6334625875145812,19.412041408,-323.387958592,-94.33721079113185,19.448496328
50.0,100.0,50.0,6.0,349.17401247,351.4,-2.2259875299999976,-0.6334625867956738,340.62849025,342.8,-2.1715097499999843,-0.6334625875145812,19.412041408,-323.387958592,-94.33721079113185,19.448496328
