world_half_cm,thickness_nm,backing_thickness_um,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
100.0,150.0,50.0,500.0,0.12090021594,0.1378,-0.016899784060000006,-12.263994238026129,0.065275588286,0.0744,-0.009124411713999997,-12.263994239247308,0.00086089879102,-0.07353910120898,-98.84287796905915,0.00086089889842
50.0,150.0,50.0,500.0,0.12090021594,0.1378,-0.016899784060000006,-12.263994238026129,0.065275588286,0.0744,-0.009124411713999997,-12.263994239247308,0.00086089879102,-0.07353910120898,-98.84287796905915,0.00086089889842
100.0,150.0,50.0,1000.0,0.017271200346,0.06618,-0.048908799654,-73.90268911151405,0.0085494790469,0.03276,-0.024210520953099997,-73.90268911202686,1.4283246978e-07,-0.032759857167530215,-99.99956400344999,1.4283258898e-07
50.0,150.0,50.0,1000.0,0.017271200346,0.06618,-0.048908799654,-73.90268911151405,0.0085494790469,0.03276,-0.024210520953099997,-73.90268911202686,1.4283246978e-07,-0.032759857167530215,-99.99956400344999,1.4283258898e-07
100.0,150.0,50.0,1500.0,0.069085319526,0.05,0.019085319525999997,38.17063905199999,0.03432158674,0.02484,0.009481586739999999,38.17063904991948,0.00014189982729,-0.02469810017271,-99.42874465664251,0.00014189983006
50.0,150.0,50.0,1500.0,0.069085319526,0.05,0.019085319525999997,38.17063905199999,0.03432158674,0.02484,0.009481586739999999,38.17063904991948,0.00014189982729,-0.02469810017271,-99.42874465664251,0.00014189983006
50.0,150.0,50.0,2000.0,0.069085319526,0.04433,0.024755319526,55.843265341755014,0.035158240661,0.02256,0.012598240660999998,55.84326534131204,3.5641623489e-06,-0.0225564358376511,-99.98420140802793,3.5641622084e-06
100.0,150.0,50.0,2000.0,0.069085319526,0.04433,0.024755319526,55.843265341755014,0.035158240661,0.02256,0.012598240660999998,55.84326534131204,3.5641623489e-06,-0.0225564358376511,-99.98420140802793,3.5641622084e-06
50.0,150.0,50.0,5000.0,3.4542313375e-06,0.04103,-0.0410265457686625,-99.99158120561175,2.1131173915e-06,0.0251,-0.0250978868826085,-99.99158120561155,0.0,-0.0251,-100.0,0.0
100.0,150.0,50.0,5000.0,3.4542313375e-06,0.04103,-0.0410265457686625,-99.99158120561175,2.1131173915e-06,0.0251,-0.0250978868826085,-99.99158120561155,0.0,-0.0251,-100.0,0.0
100.0,150.0,50.0,10000.0,0.017271200346,0.04747,-0.030198799654,-63.61659922898673,0.011176980717,0.03072,-0.019543019283,-63.616599228515625,0.0,-0.03072,-100.0,0.0
50.0,150.0,50.0,10000.0,0.017271200346,0.04747,-0.030198799654,-63.61659922898673,0.011176980717,0.03072,-0.019543019283,-63.616599228515625,0.0,-0.03072,-100.0,0.0
