world_half_cm,thickness_nm,backing_thickness_um,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
100.0,5000.0,0.0,150.0,1.5740707607,1.581,-0.006929239300000001,-0.4382820556609741,0.9336897909,0.9378,-0.0041102090999999286,-0.43828205374279466,0.012694896684,-0.9251051033159999,-98.64631086756238,0.012695674346
50.0,5000.0,0.0,150.0,1.5740707607,1.581,-0.006929239300000001,-0.4382820556609741,0.9336897909,0.9378,-0.0041102090999999286,-0.43828205374279466,0.012694896684,-0.9251051033159999,-98.64631086756238,0.012695674346
100.0,5000.0,0.0,200.0,0.8031039855,0.7844,0.018703985499999964,2.3844958567057577,0.50301502814,0.4913,0.011715028139999972,2.384495855892524,0.0048363958808,-0.48646360411920003,-99.01559212684714,0.0048365087446
50.0,5000.0,0.0,200.0,0.8031039855,0.7844,0.018703985499999964,2.3844958567057577,0.50301502814,0.4913,0.011715028139999972,2.384495855892524,0.0048363958808,-0.48646360411920003,-99.01559212684714,0.0048365087446
100.0,5000.0,0.0,300.0,0.30251366705,0.3238,-0.021286332949999986,-6.573913820259415,0.18432966803,0.1973,-0.012970331969999999,-6.573913821591485,0.00085692221071,-0.19644307778929002,-99.56567551408516,0.0008569257538
50.0,5000.0,0.0,300.0,0.30251366705,0.3238,-0.021286332949999986,-6.573913820259415,0.18432966803,0.1973,-0.012970331969999999,-6.573913821591485,0.00085692221071,-0.19644307778929002,-99.56567551408516,0.0008569257538
100.0,5000.0,0.0,500.0,0.13065227642,0.1378,-0.007147723580000015,-5.187027271407848,0.070540851708,0.0744,-0.0038591482920000003,-5.187027274193549,0.0002619715544,-0.0741380284456,-99.64788769569893,0.00026197188555
50.0,5000.0,0.0,500.0,0.13065227642,0.1378,-0.007147723580000015,-5.187027271407848,0.070540851708,0.0744,-0.0038591482920000003,-5.187027274193549,0.0002619715544,-0.0741380284456,-99.64788769569893,0.00026197188555
100.0,5000.0,0.0,1000.0,0.065305547501,0.06618,-0.0008744524990000058,-1.3213244167422267,0.032327134121,0.03276,-0.00043286587899999535,-1.321324416971903,3.095292228e-05,-0.032729047077719994,-99.9055161102564,3.0952926898e-05
50.0,5000.0,0.0,1000.0,0.065305547501,0.06618,-0.0008744524990000058,-1.3213244167422267,0.032327134121,0.03276,-0.00043286587899999535,-1.321324416971903,3.095292228e-05,-0.032729047077719994,-99.9055161102564,3.0952926898e-05
100.0,5000.0,0.0,1500.0,0.060121063737,0.05,0.010121063736999995,20.24212747399999,0.029868144465,0.02484,0.005028144464999999,20.242127475845404,3.0452079447e-05,-0.024809547920553,-99.87740708757245,3.0452083916e-05
50.0,5000.0,0.0,1500.0,0.060121063737,0.05,0.010121063736999995,20.24212747399999,0.029868144465,0.02484,0.005028144464999999,20.242127475845404,3.0452079447e-05,-0.024809547920553,-99.87740708757245,3.0452083916e-05
50.0,5000.0,0.0,2000.0,0.039904055081,0.04433,-0.004425944919000002,-9.98408508684864,0.020307590404,0.02256,-0.0022524095959999997,-9.984085088652481,2.5332305699e-06,-0.0225574667694301,-99.98877114109087,2.533230605e-06
100.0,5000.0,0.0,2000.0,0.039904055081,0.04433,-0.004425944919000002,-9.98408508684864,0.020307590404,0.02256,-0.0022524095959999997,-9.984085088652481,2.5332305699e-06,-0.0225574667694301,-99.98877114109087,2.533230605e-06
50.0,5000.0,0.0,5000.0,0.045605888954,0.04103,0.004575888954000004,11.15254436753596,0.027899288636,0.0251,0.0027992886359999997,11.152544366533863,1.910546114e-06,-0.025098089453886002,-99.99238826249403,1.9105461316e-06
100.0,5000.0,0.0,5000.0,0.045605888954,0.04103,0.004575888954000004,11.15254436753596,0.027899288636,0.0251,0.0027992886359999997,11.152544366533863,1.910546114e-06,-0.025098089453886002,-99.99238826249403,1.9105461316e-06
100.0,5000.0,0.0,10000.0,0.04456916855,0.04747,-0.002900831449999995,-6.110873077733295,0.028842739791,0.03072,-0.001877260209,-6.110873076171875,3.9877720207e-07,-0.030719601222797932,-99.99870189712868,3.9877720086e-07
50.0,5000.0,0.0,10000.0,0.04456916855,0.04747,-0.002900831449999995,-6.110873077733295,0.028842739791,0.03072,-0.001877260209,-6.110873076171875,3.9877720207e-07,-0.030719601222797932,-99.99870189712868,3.9877720086e-07
