world_half_cm,thickness_nm,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,1500.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.227100363,-3641.772899637,-99.20383818134025,30.538085502
100.0,1500.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.227100363,-3641.772899637,-99.20383818134025,30.538085502
100.0,1500.0,10.0,95.365435789,96.91,-1.5445642109999937,-1.5938130337426415,90.573054484,92.04,-1.4669455160000098,-1.593813033463722,3.1181999827,-88.9218000173,-96.61212518176879,3.1323595514
50.0,1500.0,10.0,95.365435789,96.91,-1.5445642109999937,-1.5938130337426415,90.573054484,92.04,-1.4669455160000098,-1.593813033463722,3.1181999827,-88.9218000173,-96.61212518176879,3.1323595514
100.0,1500.0,20.0,66.554393393,65.73,0.824393392999994,1.254211764795366,57.684524443,56.97,0.714524443000002,1.2542117658416745,5.3026967539,-51.6673032461,-90.69212435685449,5.3438198218
50.0,1500.0,20.0,66.554393393,65.73,0.824393392999994,1.254211764795366,57.684524443,56.97,0.714524443000002,1.2542117658416745,5.3026967539,-51.6673032461,-90.69212435685449,5.3438198218
50.0,1500.0,30.0,23.128650907,22.73,0.3986509070000004,1.7538535283765966,20.259192237,19.91,0.34919223700000046,1.7538535258664012,1.5325126598,-18.3774873402,-92.30279929784028,1.5359223398
100.0,1500.0,30.0,23.128650907,22.73,0.3986509070000004,1.7538535283765966,20.259192237,19.91,0.34919223700000046,1.7538535258664012,1.5325126598,-18.3774873402,-92.30279929784028,1.5359223398
100.0,1500.0,40.0,10.551585558,10.67,-0.11841444200000062,-1.1097885848172504,9.1374555347,9.24,-0.10254446529999939,-1.1097885854978289,0.59784322021,-8.64215677979,-93.52983527911255,0.59836117834
50.0,1500.0,40.0,10.551585558,10.67,-0.11841444200000062,-1.1097885848172504,9.1374555347,9.24,-0.10254446529999939,-1.1097885854978289,0.59784322021,-8.64215677979,-93.52983527911255,0.59836117834
100.0,1500.0,50.0,5.7874187647,5.949,-0.1615812352999999,-2.716107502101192,4.9128365711,5.05,-0.1371634289000001,-2.7161075029702992,0.2903169019,-4.7596830981,-94.25115045742575,0.29043897125
50.0,1500.0,50.0,5.7874187647,5.949,-0.1615812352999999,-2.716107502101192,4.9128365711,5.05,-0.1371634289000001,-2.7161075029702992,0.2903169019,-4.7596830981,-94.25115045742575,0.29043897125
100.0,1500.0,60.0,3.7560992119,3.713,0.04309921189999999,1.1607652006463773,3.1056354917,3.07,0.035635491700000355,1.160765201954409,0.16102807455,-2.90897192545,-94.75478584527688,0.16106561996
50.0,1500.0,60.0,3.7560992119,3.713,0.04309921189999999,1.1607652006463773,3.1056354917,3.07,0.035635491700000355,1.160765201954409,0.16102807455,-2.90897192545,-94.75478584527688,0.16106561996
50.0,1500.0,80.0,7.8413549986,7.81,0.03135499860000035,0.4014724532650493,2.8905583919,2.879,0.011558391899999965,0.40147245224036004,0.10115514335,-2.77784485665,-96.48644865057311,0.10116995759
