world_half_cm,thickness_nm,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,10000.0,500.0,0.13021530213,0.1378,-0.007584697870000018,-5.504134883889708,0.070304923644,0.0744,-0.004095076355999996,-5.50413488709677,0.00020775040933,-0.07419224959067,-99.72076557885754,0.00020775082583
100.0,10000.0,500.0,0.13021530213,0.1378,-0.007584697870000018,-5.504134883889708,0.070304923644,0.0744,-0.004095076355999996,-5.50413488709677,0.00020775040933,-0.07419224959067,-99.72076557885754,0.00020775082583
50.0,10000.0,1000.0,0.065326138208,0.06618,-0.0008538617920000047,-1.2902112299788526,0.032337326801,0.03276,-0.00042267319899999545,-1.2902112301587163,4.2771753886e-05,-0.032717228246114,-99.86943909070209,4.2771771542e-05
100.0,10000.0,1000.0,0.065326138208,0.06618,-0.0008538617920000047,-1.2902112299788526,0.032337326801,0.03276,-0.00042267319899999545,-1.2902112301587163,4.2771753886e-05,-0.032717228246114,-99.86943909070209,4.2771771542e-05
50.0,10000.0,1500.0,0.051061421311,0.05,0.0010614213109999965,2.122842621999993,0.025367314107,0.02484,0.0005273141070000001,2.122842620772947,2.280588601e-05,-0.024817194113990002,-99.90818886469405,2.280589103e-05
100.0,10000.0,1500.0,0.051061421311,0.05,0.0010614213109999965,2.122842621999993,0.025367314107,0.02484,0.0005273141070000001,2.122842620772947,2.280588601e-05,-0.024817194113990002,-99.90818886469405,2.280589103e-05
100.0,10000.0,2000.0,0.044578757107,0.04433,0.00024875710700000137,0.5611484480036124,0.02268659509,0.02256,0.0001265950900000007,0.5611484485815633,1.1407779793e-05,-0.022548592220207,-99.94943360020834,1.1407781049e-05
50.0,10000.0,2000.0,0.044578757107,0.04433,0.00024875710700000137,0.5611484480036124,0.02268659509,0.02256,0.0001265950900000007,0.5611484485815633,1.1407779793e-05,-0.022548592220207,-99.94943360020834,1.1407781049e-05
100.0,10000.0,5000.0,0.041467366361,0.04103,0.00043736636100000226,1.0659672459176268,0.025367557779,0.0251,0.00026755777899999805,1.0659672470119443,1.1078549223e-06,-0.0250988921450777,-99.99558623536933,1.1078549365e-06
50.0,10000.0,5000.0,0.041467366361,0.04103,0.00043736636100000226,1.0659672459176268,0.025367557779,0.0251,0.00026755777899999805,1.0659672470119443,1.1078549223e-06,-0.0250988921450777,-99.99558623536933,1.1078549365e-06
100.0,10000.0,10000.0,0.052358051487,0.04747,0.004888051487,10.297138165156943,0.033883280844,0.03072,0.003163280843999996,10.297138164062487,1.9969585492e-07,-0.03071980030414508,-99.99934994838893,1.9969585609e-07
50.0,10000.0,10000.0,0.052358051487,0.04747,0.004888051487,10.297138165156943,0.033883280844,0.03072,0.003163280843999996,10.297138164062487,1.9969585492e-07,-0.03071980030414508,-99.99934994838893,1.9969585609e-07
